cod_municipio;cod_provincia;cp;direccion;dormit_totales;estudio;fecha_alta;habdoble;habindi;municipio;nombre;numplazasdoble;numplazasindi;plazas_totales;provincia;ref_catastral;rural;signatura;superficie;web
14;3;3013.0;CL TURINA, 2, Es:1 Pl:00 Pt:04;1.0;N;19/02/2026;1.0;0.0;ALACANT/ALICANTE;;2;0;2;ALICANTE/ALACANT;0883104YH2408D0007WF;N;CV-VUT0520369-A;26.0;
14;3;3013.0;CL TURINA, 2, Es:1 Pl:00 Pt:05;1.0;N;08/11/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 471700-A;2;0;2;ALICANTE/ALACANT;0883104YH2408D0008EG;N;CV-VUT0471700-A;28.0;
14;3;3013.0;CL TURINA, 2, Es:1 Pl:07 Pt:39;2.0;N;27/09/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 458828-A;4;0;4;ALICANTE/ALACANT;0883104YH2408D0050UL;N;CV-VUT0458828-A;77.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 13, Es:1 Pl:00 Pt:DR;3.0;N;25/03/2024;3.0;0.0;ALACANT/ALICANTE;Vivienda 506518-A;6;0;6;ALICANTE/ALACANT;0382814YH2408A0001UR;N;CV-VUT0506518-A;80.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 16, Es:1 Pl:00 Pt:IZ;2.0;N;08/11/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 503261-A;4;0;4;ALICANTE/ALACANT;0581418YH2408B0002UF;N;CV-VUT0503261-A;82.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 18, Es:1 Pl:01 Pt:DR;2.0;N;13/12/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 503845-A;4;0;4;ALICANTE/ALACANT;0581416YH2408B0003DG;N;CV-VUT0503845-A;133.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 19, Es:1 Pl:EN Pt:01;1.0;N;26/04/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 466043-A;2;0;2;ALICANTE/ALACANT;0581415YH2408B0010IL;N;CV-VUT0466043-A;65.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 24, Es:1 Pl:01 Pt:B;1.0;N;26/06/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 509615-A;2;0;2;ALICANTE/ALACANT;0581410YH2408B0015FQ;N;CV-VUT0509615-A;47.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 4, Es:1 Pl:00 Pt:01;3.0;N;24/10/2024;3.0;0.0;ALACANT/ALICANTE;Vivienda 512355-A;6;0;6;ALICANTE/ALACANT;0281803YH2408A0001UR;N;CV-VUT0512355-A;81.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 4, Es:1 Pl:01 Pt:01;1.0;N;09/11/2023;1.0;0.0;ALACANT/ALICANTE;Vivienda 502957-A;2;0;2;ALICANTE/ALACANT;0281803YH2408A0002IT;N;CV-VUT0502957-A;79.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 4, Es:1 Pl:02 Pt:01;3.0;N;04/09/2023;3.0;0.0;ALACANT/ALICANTE;Vivienda 501285-A;6;0;6;ALICANTE/ALACANT;0281803YH2408A0003OY;N;CV-VUT0501285-A;79.0;
14;3;3013.0;CL VAZQUEZ DE MELLA, 7, Es:1 Pl:00 Pt:01;2.0;N;29/04/2024;2.0;0.0;ALACANT/ALICANTE;Vivienda 507546-A;4;0;4;ALICANTE/ALACANT;0381327YH2408A0002RT;N;CV-VUT0507546-A;115.0;
14;3;3013.0;PJ NAVARRA, 2, Es:1 Pl:00 Pt:C;2.0;N;28/08/2019;2.0;0.0;ALACANT/ALICANTE;Vivienda 478321-A;4;0;4;ALICANTE/ALACANT;0989803YH2408H0039BR;N;CV-VUT0478321-A;62.0;
14;3;3013.0;PZ DR GOMEZ ULLA, 1, Es:1 Pl:+1 Pt:B;4.0;N;15/07/2018;4.0;0.0;ALACANT/ALICANTE;Vivienda 469727-A;8;0;8;ALICANTE/ALACANT;0581408YH2408B0044BZ;N;CV-VUT0469727-A;119.0;
14;3;3013.0;PZ ESTELLA, 6, Es:1 Pl:01 Pt:D;3.0;N;02/05/2023;3.0;0.0;ALACANT/ALICANTE;Vivienda 497490-A;6;0;6;ALICANTE/ALACANT;0784302YH2408D0012UH;N;CV-VUT0497490-A;101.0;https://www.booking.com/hotel/es/marq-museum-apartment.ru.html?label=gen173nr-1bcasorkivbwfycs1tdxnldw0tyxbhcnrtzw50sdnybghgi
14;3;3013.0;PZ ESTELLA, 6, Es:1 Pl:05 Pt:D;1.0;N;23/11/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 471422-A;2;0;2;ALICANTE/ALACANT;0784302YH2408D0028BY;N;CV-VUT0471422-A;101.0;
14;3;3014.0;AV PERIODISTA RODOLF SALAZAR, 3, Es:I Pl:01 Pt:C;3.0;N;05/10/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 450440-A;6;0;6;ALICANTE/ALACANT;9994602YH1499D0038FI;N;CV-VUT0450440-A;83.0;
14;3;3014.0;CL ALONSO CANO, 15, Es:1 Pl:04 Pt:09;3.0;N;12/12/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 472502-A;6;0;6;ALICANTE/ALACANT;0293601YH2409C0039OX;N;CV-VUT0472502-A;69.0;
14;3;3014.0;CL AMATISTA, 1, Es:1 Pl:03 Pt:DR;3.0;N;24/05/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 467264-A;6;0;6;ALICANTE/ALACANT;9805402YH1590F0011TK;N;CV-VUT0467264-A;75.0;
14;3;3014.0;CL APARISI GUIJARRO, 11, Es:2 Pl:01 Pt:B;3.0;N;18/05/2016;2.0;1.0;ALACANT/ALICANTE;;4;1;5;ALICANTE/ALACANT;0394406YH2409C0053TU;N;CV-VUT0447542-A;75.0;
14;3;3014.0;CL BENEJUZAR, 4, Es:1 Pl:02 Pt:C;3.0;N;07/06/2018;2.0;1.0;ALACANT/ALICANTE;Vivienda 467993-A;4;1;5;ALICANTE/ALACANT;0000701YH2500A0011XK;N;CV-VUT0467993-A;78.0;
14;3;3014.0;CL SIDI IFNI, 11, Es:1 Pl:03 Pt:11;1.0;N;29/01/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 463208-A;2;0;2;ALICANTE/ALACANT;0095301YH2409E0092SY;N;CV-VUT0463208-A;61.0;
14;3;3014.0;CL SIDI IFNI, 15, Es:2 Pl:02 Pt:D;3.0;N;11/01/2018;1.0;2.0;ALACANT/ALICANTE;Vivienda 462574-A;2;2;4;ALICANTE/ALACANT;0095501YH2409E0014SZ;N;CV-VUT0462574-A;146.0;
14;3;3015.0;AV PINTOR XAVIER SOLER, 24, Bloque:F-2 Es:5 Pl:03 Pt:C;3.0;N;02/05/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 454904-A;6;0;6;ALICANTE/ALACANT;1492901YH2419A0306ZH;N;CV-VUT0454904-A;132.0;
14;3;3015.0;CL DR ANGEL PASCUAL MEGIAS, 1, Es:1 Pl:-1 Pt:90;3.0;N;25/05/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 467301-A;6;0;6;ALICANTE/ALACANT;0592309YH2409D0237ZS;N;CV-VUT0467301-A;34.0;
14;3;3015.0;CL EUCALIPTO, DEL, 4, Es:T Pl:OD Pt:OS;6.0;N;14/04/2023;6.0;0.0;ALACANT/ALICANTE;Vivienda 497092-A;12;0;12;ALICANTE/ALACANT;1903805YH2510D0001AL;N;CV-VUT0497092-A;488.0;
14;3;3015.0;CL GOYA, 11, Es:T Pl:OD Pt:OS;8.0;N;18/03/2022;8.0;0.0;ALACANT/ALICANTE;Vivienda 489078-A;16;0;16;ALICANTE/ALACANT;1899603YH2419H0001HL;N;CV-VUT0489078-A;598.0;
14;3;3015.0;CL JARDIEL PONCELA, 9, Es:T Pl:OD Pt:OS;5.0;N;02/06/2021;5.0;0.0;ALACANT/ALICANTE;Vivienda 486330-A;10;0;10;ALICANTE/ALACANT;1399838YH2419G0001XP;N;CV-VUT0486330-A;424.0;
14;3;3015.0;CL PINTOR ANTONIO AMOROS, 24, Es:1 Pl:1 Pt:A;3.0;N;05/06/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 456114-A;6;0;6;ALICANTE/ALACANT;0801618YH2500B0412YJ;N;CV-VUT0456114-A;78.0;
14;3;3015.0;CL PINTOR ANTONIO AMOROS, 29, Es:1 Pl:2 Pt:A;1.0;N;25/04/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 454725-A;2;0;2;ALICANTE/ALACANT;0801618YH2500B0508IL;N;CV-VUT0454725-A;78.0;
14;3;3015.0;CL PINTOR ANTONIO AMOROS, 4, Es:2 Pl:14 Pt:2Z;3.0;N;12/04/2018;1.0;2.0;ALACANT/ALICANTE;Vivienda 465428-A;2;2;4;ALICANTE/ALACANT;1001702YH2510A0084OT;N;CV-VUT0465428-A;79.0;https://airbnb.es/h/el-mirador-de-alicante
14;3;3015.0;CL PINTOR PEDRO CAMACHO, 15, Es:1 Pl:07 Pt:A;3.0;N;03/05/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 466274-A;6;0;6;ALICANTE/ALACANT;0702508YH2500D0015SE;N;CV-VUT0466274-A;82.0;
14;3;3015.0;CL SANTIAGO RUSIÑOL, 9, Es:T Pl:OD Pt:OS;8.0;N;17/01/2025;8.0;0.0;ALACANT/ALICANTE;Vivienda 513798-A;16;0;16;ALICANTE/ALACANT;1399830YH2419G0001LP;N;CV-VUT0513798-A;291.0;
14;3;3015.0;CL SEVERO OCHOA, 3A, Es:T Pl:OD Pt:OS;7.0;N;08/05/2024;7.0;0.0;ALACANT/ALICANTE;Vivienda 507841-A;14;0;14;ALICANTE/ALACANT;1697208YH2419H0001TL;N;CV-VUT0507841-A;414.0;
14;3;3015.0;CL TORREMANZANAS, 8, Es:1 Pl:01 Pt:IZ;4.0;N;24/11/2017;4.0;0.0;ALACANT/ALICANTE;Vivienda 460289-A;8;0;8;ALICANTE/ALACANT;0103938YH2500C0004OO;N;CV-VUT0460289-A;95.0;
14;3;3016.0;AV ALBUFERETA, DE LA, 26, Es:1 Pl:01 Pt:01;3.0;N;08/02/2021;3.0;0.0;ALACANT/ALICANTE;Vivienda 484906-A;6;0;6;ALICANTE/ALACANT;2095213YH2429E0003UZ;N;CV-VUT0484906-A;163.0;
14;3;3016.0;AV ALBUFERETA, DE LA, 67, Es:1 Pl:07 Pt:A;3.0;N;31/05/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 455979-A;6;0;6;ALICANTE/ALACANT;2596510YH2429F0032MR;N;CV-VUT0455979-A;114.0;
14;3;3016.0;AV ALBUFERETA, DE LA, 67, Es:1 Pl:13 Pt:B;1.0;N;31/05/2017;1.0;0.0;ALACANT/ALICANTE;;2;0;2;ALICANTE/ALACANT;2596510YH2429F0051DJ;N;CV-VUT0455977-A;49.0;
14;3;3016.0;AV ALBUFERETA, DE LA, 87, Es:A Pl:05 Pt:B;2.0;N;07/04/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 454302-A;4;0;4;ALICANTE/ALACANT;3194908YH2439C0019UB;N;CV-VUT0454302-A;90.0;
14;3;3016.0;AV CONDOMINA, 11, Es:1 Pl:00 Pt:01;3.0;N;29/10/2020;3.0;0.0;ALACANT/ALICANTE;Vivienda 483976-A;6;0;6;ALICANTE/ALACANT;3194904YH2439C0006UP;N;CV-VUT0483976-A;158.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:01 Pt:01;2.0;N;20/01/2020;2.0;0.0;ALACANT/ALICANTE;Vivienda 480673-A;4;0;4;ALICANTE/ALACANT;3194914YH2439C1001JE;N;CV-VUT0480673-A;200.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:02 Pt:01;2.0;N;03/01/2020;2.0;0.0;ALACANT/ALICANTE;Vivienda 480466-A;4;0;4;ALICANTE/ALACANT;3194914YH2439C0002BY;N;CV-VUT0480466-A;185.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:03 Pt:01;2.0;N;20/01/2020;2.0;0.0;ALACANT/ALICANTE;Vivienda 480671-A;4;0;4;ALICANTE/ALACANT;3194914YH2439C0003ZU;N;CV-VUT0480671-A;185.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:04 Pt:01;2.0;N;03/12/2020;2.0;0.0;ALACANT/ALICANTE;;4;0;4;ALICANTE/ALACANT;3194914YH2439C0004XI;N;CV-VUT0484406-A;183.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:05 Pt:01;3.0;N;20/01/2020;3.0;0.0;ALACANT/ALICANTE;Vivienda 480675-A;6;0;6;ALICANTE/ALACANT;3194914YH2439C0005MO;N;CV-VUT0480675-A;192.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:06 Pt:01;2.0;N;03/01/2020;2.0;0.0;ALACANT/ALICANTE;Vivienda 480465-A;4;0;4;ALICANTE/ALACANT;3194914YH2439C0006QP;N;CV-VUT0480465-A;193.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:07 Pt:01;2.0;N;03/01/2020;2.0;0.0;ALACANT/ALICANTE;Vivienda 480463-A;4;0;4;ALICANTE/ALACANT;3194914YH2439C0007WA;N;CV-VUT0480463-A;190.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:08 Pt:01;2.0;N;03/01/2020;2.0;0.0;ALACANT/ALICANTE;Vivienda 480462-A;4;0;4;ALICANTE/ALACANT;3194914YH2439C0008ES;N;CV-VUT0480462-A;187.0;
14;3;3016.0;AV CONDOMINA, 11C, Es:1 Pl:09 Pt:01;2.0;N;03/01/2020;2.0;0.0;ALACANT/ALICANTE;Vivienda 480464-A;4;0;4;ALICANTE/ALACANT;3194914YH2439C0009RD;N;CV-VUT0480464-A;201.0;
14;3;3016.0;AV CONDOMINA, 12, Es:1 Pl:07 Pt:B;3.0;N;27/02/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 453258-A;6;0;6;ALICANTE/ALACANT;3892304YH2439D0021KT;N;CV-VUT0453258-A;110.0;
14;3;3016.0;AV CONDOMINA, 14, Es:1 Pl:-2 Pt:A;4.0;N;20/02/2019;4.0;0.0;ALACANT/ALICANTE;Vivienda 473993-A;8;0;8;ALICANTE/ALACANT;3892305YH2439D0004HJ;N;CV-VUT0473993-A;170.0;
14;3;3016.0;AV CONDOMINA, 14, Es:1 Pl:02 Pt:B;4.0;N;22/06/2018;3.0;1.0;ALACANT/ALICANTE;Vivienda 468761-A;6;1;7;ALICANTE/ALACANT;3892305YH2439D0015QW;N;CV-VUT0468761-A;86.0;
14;3;3016.0;AV CONDOMINA, 14, Es:1 Pl:02 Pt:F;2.0;N;18/02/2019;2.0;0.0;ALACANT/ALICANTE;Vivienda 473938-A;4;0;4;ALICANTE/ALACANT;3892305YH2439D0019TY;N;CV-VUT0473938-A;86.0;
14;3;3016.0;AV CONDOMINA, 14, Es:1 Pl:07 Pt:E;2.0;N;01/09/2017;1.0;1.0;ALACANT/ALICANTE;Vivienda 458176-A;2;1;3;ALICANTE/ALACANT;3892305YH2439D0041KL;N;CV-VUT0458176-A;68.0;
14;3;3016.0;AV CONDOMINA, 15, Es:1 Pl:00 Pt:03;1.0;N;17/01/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 504517-A;2;0;2;ALICANTE/ALACANT;3394306YH2439C0009AD;N;CV-VUT0504517-A;59.0;
14;3;3016.0;AV CONDOMINA, 15, Es:1 Pl:00 Pt:04;2.0;N;17/01/2024;2.0;0.0;ALACANT/ALICANTE;Vivienda 504516-A;4;0;4;ALICANTE/ALACANT;3394306YH2439C0010OA;N;CV-VUT0504516-A;61.0;
14;3;3016.0;AV CONDOMINA, 15, Es:1 Pl:00 Pt:06;3.0;N;08/01/2026;2.0;1.0;ALACANT/ALICANTE;AV CONDOMINA 15;4;1;5;ALICANTE/ALACANT;3394306YH2439C0012AD;N;CV-VUT0519749-A;69.0;
14;3;3016.0;AV CONDOMINA, 172, Bloque:II Es:1 Pl:02 Pt:B;2.0;N;13/11/2015;1.0;1.0;ALACANT/ALICANTE;Vivienda 444810-A;2;1;3;ALICANTE/ALACANT;3394304YH2439C0017ZK;N;CV-VUT0444810-A;53.0;https://lamarimorena.net/
14;3;3016.0;AV CONDOMINA, 172, Bloque:II Es:1 Pl:05 Pt:C;3.0;N;16/03/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 464627-A;6;0;6;ALICANTE/ALACANT;3394304YH2439C0030TW;N;CV-VUT0464627-A;53.0;
14;3;3016.0;AV CONDOMINA, 172, Bloque:II Es:1 Pl:08 Pt:C;2.0;N;27/02/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 453242-A;4;0;4;ALICANTE/ALACANT;3394304YH2439C0042FA;N;CV-VUT0453242-A;53.0;
14;3;3016.0;AV CONDOMINA, 172, Bloque:II Es:1 Pl:11 Pt:C;1.0;N;13/04/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 465454-A;2;0;2;ALICANTE/ALACANT;3394304YH2439C0054MB;N;CV-VUT0465454-A;53.0;
14;3;3016.0;AV CONDOMINA, 18, Es:1 Pl:05 Pt:A;2.0;N;18/03/2016;2.0;0.0;ALACANT/ALICANTE;Vivienda 446599-A;4;0;4;ALICANTE/ALACANT;3892307YH2439D0050LW;N;CV-VUT0446599-A;80.0;
14;3;3016.0;AV CONDOMINA, 19, Es:A Pl:10 Pt:02;2.0;N;07/06/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 468035-A;4;0;4;ALICANTE/ALACANT;3394302YH2439C0057IM;N;CV-VUT0468035-A;84.0;
14;3;3016.0;AV CONDOMINA, 19, Es:B Pl:11 Pt:02;2.0;N;09/01/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 462440-A;4;0;4;ALICANTE/ALACANT;3394302YH2439C0101HI;N;CV-VUT0462440-A;84.0;
14;3;3016.0;AV CONDOMINA, 19, Es:B Pl:11 Pt:03;2.0;N;26/09/2013;2.0;0.0;ALACANT/ALICANTE;Vivienda 439266-A;4;0;4;ALICANTE/ALACANT;3394302YH2439C0102JO;N;CV-VUT0439266-A;84.0;
14;3;3016.0;AV CONDOMINA, 19, Es:B Pl:13 Pt:02;2.0;N;10/04/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 465264-A;4;0;4;ALICANTE/ALACANT;3394302YH2439C0107XF;N;CV-VUT0465264-A;84.0;
14;3;3016.0;AV CONDOMINA, 19, Es:C Pl:01 Pt:03;2.0;N;07/12/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 461145-A;4;0;4;ALICANTE/ALACANT;3394302YH2439C0110XF;N;CV-VUT0461145-A;84.0;
14;3;3016.0;AV CONDOMINA, 19, Es:C Pl:06 Pt:03;2.0;N;31/03/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 454106-A;4;0;4;ALICANTE/ALACANT;3394302YH2439C0124PW;N;CV-VUT0454106-A;84.0;
14;3;3016.0;AV CONDOMINA, 19, Es:C Pl:08 Pt:01;3.0;N;06/11/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 471632-A;6;0;6;ALICANTE/ALACANT;3394302YH2439C0128FY;N;CV-VUT0471632-A;84.0;
14;3;3016.0;AV CONDOMINA, 19, Es:D Pl:10 Pt:01;2.0;N;17/06/2016;2.0;0.0;ALACANT/ALICANTE;Vivienda 448259-A;4;0;4;ALICANTE/ALACANT;3394302YH2439C0174XF;N;CV-VUT0448259-A;84.0;
14;3;3016.0;AV CONDOMINA, 19, Es:D Pl:13 Pt:02;2.0;N;17/06/2016;2.0;0.0;ALACANT/ALICANTE;Vivienda 448260-A;4;0;4;ALICANTE/ALACANT;3394302YH2439C0184YZ;N;CV-VUT0448260-A;84.0;
14;3;3016.0;AV CONDOMINA, 20, Es:1 Pl:05 Pt:B;3.0;N;11/09/2014;2.0;1.0;ALACANT/ALICANTE;Vivienda 441112-A;4;1;5;ALICANTE/ALACANT;3892308YH2439D0016YE;N;CV-VUT0441112-A;79.0;
14;3;3016.0;AV CONDOMINA, 23, Es:1 Pl:10 Pt:AD;2.0;N;05/06/2018;2.0;0.0;ALACANT/ALICANTE;;4;0;4;ALICANTE/ALACANT;3695808YH2439F0040ED;N;CV-VUT0467882-A;73.0;
14;3;3016.0;AV CONDOMINA, 3, Es:1 Pl:00 Pt:B;1.0;N;13/01/2025;1.0;0.0;ALACANT/ALICANTE;Vivienda 513714-A;2;0;2;ALICANTE/ALACANT;3194910YH2439C0002UY;N;CV-VUT0513714-A;73.0;
14;3;3016.0;AV CONDOMINA, 3, Es:1 Pl:03 Pt:D;2.0;N;28/11/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 460561-A;4;0;4;ALICANTE/ALACANT;3194910YH2439C0029TR;N;CV-VUT0460561-A;73.0;
14;3;3016.0;AV CONDOMINA, 3, Es:1 Pl:03 Pt:H;3.0;N;01/06/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 467712-A;6;0;6;ALICANTE/ALACANT;3194910YH2439C0033YT;N;CV-VUT0467712-A;73.0;
14;3;3016.0;AV CONDOMINA, 33, Es:T Pl:OD Pt:OS;3.0;N;26/09/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 450277-A;6;0;6;ALICANTE/ALACANT;3794804YH2439D0001LF;N;CV-VUT0450277-A;88.0;
14;3;3016.0;AV CONDOMINA, 7, Es:1 Pl:09 Pt:A;3.0;N;03/11/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 459623-A;6;0;6;ALICANTE/ALACANT;3194911YH2439C0034HY;N;CV-VUT0459623-A;61.0;
14;3;3016.0;AV CONDOMINA, 7, Es:1 Pl:14 Pt:A;2.0;N;31/01/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 452692-A;4;0;4;ALICANTE/ALACANT;3194911YH2439C0054UB;N;CV-VUT0452692-A;61.0;
14;3;3016.0;AV CONDOMINA, 8, Es:1 Pl:04 Pt:A;2.0;N;22/10/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 459383-A;4;0;4;ALICANTE/ALACANT;3892301YH2439D0026LP;N;CV-VUT0459383-A;86.0;
14;3;3016.0;AV COSTA BLANCA, 4, Es:1 Pl:01 Pt:B;3.0;N;01/10/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 470906-A;6;0;6;ALICANTE/ALACANT;3892317YH2439D0007IB;N;CV-VUT0470906-A;90.0;
14;3;3016.0;AV DENIA, 140X, Es:1 Pl:07 Pt:IZ;3.0;N;01/02/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 463280-A;6;0;6;ALICANTE/ALACANT;2303512YH2520C0016HE;N;CV-VUT0463280-A;115.0;
14;3;3016.0;AV PADRE ANGEL ESCAPA, 15, Es:T Pl:OD Pt:OS;6.0;N;23/02/2024;6.0;0.0;ALACANT/ALICANTE;Vivienda 505683-A;12;0;12;ALICANTE/ALACANT;002300300YH25A0001ZK;N;CV-VUT0505683-A;494.0;
14;3;3016.0;AV VILLAJOYOSA, 103B, Bloque:6 Es:1 Pl:03 Pt:C;1.0;N;18/06/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 468567-A;2;0;2;ALICANTE/ALACANT;3093102YH2439C0018GL;N;CV-VUT0468567-A;62.0;
14;3;3016.0;AV VILLAJOYOSA, 103B, Bloque:6 Es:1 Pl:11 Pt:C;2.0;N;01/06/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 467700-A;4;0;4;ALICANTE/ALACANT;3093102YH2439C0042UA;N;CV-VUT0467700-A;62.0;
14;3;3016.0;AV VILLAJOYOSA, 103B, Bloque:6 Es:1 Pl:12 Pt:C;1.0;N;18/05/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 455507-A;2;0;2;ALICANTE/ALACANT;3093102YH2439C0045PF;N;CV-VUT0455507-A;62.0;
14;3;3016.0;AV VILLAJOYOSA, 103B, Bloque:6 Es:1 Pl:14 Pt:C;1.0;N;26/06/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 468913-A;2;0;2;ALICANTE/ALACANT;3093102YH2439C0051DJ;N;CV-VUT0468913-A;62.0;
14;3;3016.0;AV VILLAJOYOSA, 103C, Bloque:5 Es:1 Pl:01 Pt:A;3.0;N;12/09/2017;3.0;0.0;ALACANT/ALICANTE;Vivienda 458434-A;6;0;6;ALICANTE/ALACANT;3093103YH2439C0007HA;N;CV-VUT0458434-A;106.0;
14;3;3016.0;AV VILLAJOYOSA, 103C, Bloque:5 Es:1 Pl:13 Pt:B;2.0;N;27/01/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 452662-A;4;0;4;ALICANTE/ALACANT;3093103YH2439C0044KD;N;CV-VUT0452662-A;71.0;
14;3;3016.0;AV VILLAJOYOSA, 103C, Bloque:5 Es:1 Pl:14 Pt:B;2.0;N;04/12/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 460949-A;4;0;4;ALICANTE/ALACANT;3093103YH2439C0047ZH;N;CV-VUT0460949-A;71.0;
14;3;3016.0;AV VILLAJOYOSA, 103C, Bloque:5 Es:1 Pl:14 Pt:C;1.0;N;23/11/2016;1.0;0.0;ALACANT/ALICANTE;Vivienda 451462-A;2;0;2;ALICANTE/ALACANT;3093103YH2439C0048XJ;N;CV-VUT0451462-A;54.0;
14;3;3016.0;AV VILLAJOYOSA, 103D, Bloque:4 Es:4 Pl:05 Pt:C;2.0;N;18/04/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 465636-A;4;0;4;ALICANTE/ALACANT;3093104YH2439C0024DX;N;CV-VUT0465636-A;61.0;
14;3;3016.0;AV VILLAJOYOSA, 103D, Bloque:4 Es:4 Pl:16 Pt:C;1.0;N;14/02/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 463729-A;2;0;2;ALICANTE/ALACANT;3093104YH2439C0057FM;N;CV-VUT0463729-A;61.0;
14;3;3016.0;AV VILLAJOYOSA, 103E, Bloque:3 Es:3 Pl:01 Pt:A;3.0;N;31/10/2016;3.0;0.0;ALACANT/ALICANTE;Vivienda 450940-A;6;0;6;ALICANTE/ALACANT;3093106YH2439C0012XD;N;CV-VUT0450940-A;131.0;
14;3;3016.0;AV VILLAJOYOSA, 103E, Bloque:3 Es:3 Pl:03 Pt:C;2.0;N;16/10/2018;1.0;1.0;ALACANT/ALICANTE;Vivienda 471197-A;2;1;3;ALICANTE/ALACANT;3093106YH2439C0020RK;N;CV-VUT0471197-A;67.0;
14;3;3016.0;AV VILLAJOYOSA, 10D, Es:1 Pl:11 Pt:41;3.0;N;20/04/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 465799-A;6;0;6;ALICANTE/ALACANT;2790903YH2429B0052JT;N;CV-VUT0465799-A;84.0;
14;3;3016.0;AV VILLAJOYOSA, 115, Es:1 Pl:00 Pt:D;2.0;N;10/08/2012;2.0;0.0;ALACANT/ALICANTE;Vivienda 437709-A;4;0;4;ALICANTE/ALACANT;3094816YH2439C0004ZI;N;CV-VUT0437709-A;98.0;
14;3;3016.0;AV VILLAJOYOSA, 115, Es:1 Pl:01 Pt:H;3.0;N;10/08/2012;3.0;0.0;ALACANT/ALICANTE;Vivienda 437713-A;6;0;6;ALICANTE/ALACANT;3094816YH2439C0008WS;N;CV-VUT0437713-A;154.0;
14;3;3016.0;AV VILLAJOYOSA, 115, Es:1 Pl:01 Pt:I;1.0;N;10/08/2012;1.0;0.0;ALACANT/ALICANTE;Vivienda 437714-A;2;0;2;ALICANTE/ALACANT;3094816YH2439C0009ED;N;CV-VUT0437714-A;76.0;
